"model"	"simID"	"Beta"
NA	NA	NA
hs	6269	0.921045846875882	
hs	6270	0.93712671617982	
hs	6271	0.912468315692271	
hs	6274	0.897516757831146	
hs	6315	-0.0454243010339174	
hs	6316	-0.0290749482110981	
hs	6317	0.00724208647916599	
hs	6318	-0.00891673932049663	
hs	6319	0.0587578344743617	
hs	6320	0.0605352562192844	
hs	6321	0.0808109597242865	
hs	6322	-0.0602427938859242	
hs	6323	-0.0150972756213597	
hs	6324	0.00874718726655477	
hs	6325	-0.101657503577798	
hs	6326	-0.142374779110969	
hs	6327	-0.00274642113106312	
hs	6328	-0.05918039606131	
hs	6329	-0.215961473621296	
hs	6330	-0.0715226964390159	
hs	6331	0.0332449095257742	
hs	6332	-0.128361301431137	
hs	6333	-0.133209993123919	
hs	6334	-0.100397424759395	
hs	6375	0.390131792835421	
hs	6376	0.305503341241483	
hs	6377	0.280555810689759	
hs	6378	0.383859068254149	
hs	6379	0.307695753426514	
hs	6380	0.325514664456953	
hs	6381	0.268289039002212	
hs	6382	0.302463878147484	
hs	6383	0.30404195598522	
hs	6384	0.354257725820764	
hs	6385	0.376825603323224	
hs	6386	0.441155198422638	
hs	6387	0.390911277920808	
hs	6388	0.386926044611195	
hs	6389	0.473010190257643	
hs	6390	0.336988201704767	
hs	6391	0.304118900737096	
hs	6392	0.350095842753852	
hs	6393	0.439809622739022	
hs	6394	0.402553933517784	
hs	6435	2.27805400366332	
hs	6436	2.28816094952704	
hs	6437	2.02157413580981	
hs	6438	2.26680047068373	
hs	6439	2.02320722890798	
hs	6440	2.03262375314597	
hs	6441	1.89743626220282	
hs	6442	1.94604736169439	
hs	6443	2.39475663422835	
hs	6444	2.13909951785655	
hs	6445	0.0915874431202635	
hs	6446	-0.00732577640047242	
hs	6447	0.0808829581545429	
hs	6448	-0.0302143860544826	
hs	6449	0.0810479135735803	
hs	6450	0.0721297359950158	
hs	6451	0.0124786949192429	
hs	6452	0.0202672746853208	
hs	6453	0.0474123831817963	
hs	6454	0.104135914327805	
