SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
305.7,2,7,2,4,0.18,71,-0.32223,0.011395,0.275,0,2
360,0,5,3,3,0.43,10,-0.215,0.02901,0.54,0,3
439,2,7,1,3,0.38,140,-0.467,0.01601,0.35,1,3
440,2,7,1,3,0.38,140,-0.467,0.01601,0.35,1,0
828,5,5,1,2,0.22,330,-0.837,0.03101,0.44,0,3
1923,2,4,3,4,0.45,680,-0.616,0.01901,0.54,0,3
2368,0,5,4,4,0.11,950,-0.547,0.02501,0.54,0,3
3412,3,6,2,4,0.52,950,-0.381,0.04401,0.53,0,3
5193,4,5,4,4,0.61,580,-0.936,0.02801,0.46,1,3
5194,4,5,4,4,0.61,580,-0.936,0.02801,0.46,1,0
5875,0,2,1,4,0.28,230,-0.107,0.04401,0.36,1,0
6372,4,5,1,3,0.93,370,-0.708,0.03801,0.53,1,3
6637,1,7,1,4,0.39,720,-0.689,0.02401,0.41,1,3
6638,1,7,1,4,0.39,720,-0.689,0.02401,0.41,1,0
9264,1,3,2,1,0.2,760,-0.33,0.01701,0.36,0,3
11731,5,6,2,4,0.42,990,-0.222,0.02701,0.42,1,3
12249,4,6,3,1,0.23,890,-0.605,0.02701,0.46,0,3
12832.4,0,7,3,3,0.72,877.1,-0.11413,0.034845,0.65,0,2
12892.6,4,4,1,4,0.55,505.2,-0.07777,0.031145,0.68,1,2
13453,2,7,4,4,0.34,170,-0.006,0.02201,0.55,1,3
13940.8,3,2,2,1,0.65,442.4,-0.2349,0.047795,0.575,0,2
14051.5,3,5,2,2,0.85,646.5,-0.11716,0.027855,0.28,0,2
14217.7,2,2,3,2,0.45,399.1,-0.3051,0.026235,0.255,0,2
14231,4,7,4,1,0.43,370,-0.148,0.02501,0.56,0,3
14488.4,1,3,3,4,0.39,757.6,-0.06767,0.035605,0.28,1,2
14810,3,3,1,2,0.86,686.5,-0.30096,0.013365,0.185,0,2
15094,3,5,1,1,0.85,600,-0.514,0.02901,0.56,1,3
15105.2,6,7,3,4,0.49,471.1,-0.1674,0.044945,0.575,1,2
15210,6,7,3,4,0.14,50,-0.507,0.02701,0.55,1,3
15439,1,3,2,3,0.1,750,-0.379,0.02401,0.44,0,3
15440,1,3,2,3,0.1,750,-0.379,0.02401,0.44,0,0
15859,3,5,2,2,0.75,170,-0.971,0.02001,0.47,1,3
16249.2,3,4,4,3,0.86,425.4,-0.2241,0.038125,0.195,0,2
16273.7,1,6,4,3,0.96,417.7,-0.37037,0.024285,0.395,1,2
16319.9,7,7,4,3,0.07,362.4,-0.2781,0.040565,0.555,0,2
16414.3,2,7,2,4,0.34,429,-0.351,0.029005,0.245,1,2
16854.4,1,3,4,4,0.18,373.4,-0.1539,0.027525,0.385,0,2
18179,0,6,4,2,0.19,400,-0.938,0.03201,0.39,0,3
18275,1,6,1,2,0.12,650,-0.642,0.03401,0.39,1,3
18276,1,6,1,2,0.12,650,-0.642,0.03401,0.39,1,0
18560,3,6,3,4,0.98,730,-0.825,0.02701,0.47,1,3
19500,3,6,3,2,0.55,710,-0.644,0.04601,0.55,0,3
19553,3,4,3,4,0.77,900,-0.862,0.03301,0.44,0,3
19611,7,7,4,4,0.2,220,-0.402,0.02601,0.5,0,3
20110,4,7,1,2,0.07,530,-0.391,0.04801,0.47,0,3
20158,1,5,1,1,0.8,610,-0.958,0.03701,0.44,0,3
20350,2,4,4,4,0.65,810,-0.552,0.03701,0.47,1,3
20351,2,4,4,4,0.65,810,-0.552,0.03701,0.47,1,0
21105,4,6,3,1,1,750,-0.179,0.01501,0.42,0,3
23286,4,7,4,1,0.63,490,-0.778,0.04001,0.39,1,3
23287,4,7,4,1,0.63,490,-0.778,0.04001,0.39,1,0
24072,3,7,3,4,0.8,730,-0.101,0.02701,0.54,0,3
24393,6,7,1,4,0.05,840,-0.6,0.03701,0.83,0,3
24730,6,5,4,3,0.31,960,-0.7,0.04501,0.46,0,3
25015,1,5,3,3,0.88,690,-0.418,0.01301,0.37,0,3
25595,4,4,3,1,0.32,920,-0.501,0.04601,0.39,1,0
25751,6,7,1,1,0.1,510,-0.71,0.03001,0.35,0,3
27233,6,7,2,4,0.65,400,-0.922,0.01901,0.47,1,3
27604,2,4,4,3,0.86,330,-0.27,0.04001,0.39,0,3
29422,2,7,3,3,0.55,310,-0.481,0.02001,0.39,0,3
30048,2,7,1,1,0.17,350,-0.343,0.02901,0.47,0,3
31689,1,7,3,3,0.72,260,-0.29,0.00701,0.37,1,3
