"","spp.name","region"
"1",13067,10
"2",16115,10
"3",16647,8
"4",16647,9
"5",16940,10
"6",18378,9
"7",18378,10
"8",19294,9
"9",19510,10
"10",19780,10
"11",19879,5
"12",19879,6
"13",19973,9
"14",20184,10
"15",20232,8
"16",20232,9
"17",20568,10
"18",20582,9
"19",20749,10
"20",20938,10
"21",20959,10
"22",21026,5
"23",21026,6
"24",21100,6
"25",21100,7
"26",21137,10
"27",21155,10
"28",21181,10
"29",21324,10
"30",21394,10
"31",21441,10
"32",21457,8
"33",21457,9
"34",21556,9
"35",21571,10
"36",21571,9
"37",21613,7
"38",21695,8
"39",21695,9
"40",21804,7
"41",21881,10
"42",21902,9
"43",21902,8
"44",21991,10
"45",22014,10
"46",22034,10
"47",22041,10
"48",22058,10
"49",22062,10
"50",22062,9
"51",22082,9
"52",22082,10
"53",22131,9
"54",22131,8
"55",22160,10
"56",22240,4
"57",22240,5
"58",22258,9
"59",22267,7
"60",22267,8
"61",22278,9
"62",22278,10
"63",22304,3
"64",22304,4
"65",22331,9
"66",22331,10
"67",22349,8
"68",22349,9
"69",22376,10
"70",22376,9
"71",22442,10
"72",22495,10
"73",22545,10
"74",22554,10
"75",22606,8
"76",22607,6
"77",22610,6
"78",22610,7
"79",22616,6
"80",22616,7
"81",22618,6
"82",22618,5
"83",22691,10
"84",22710,8
"85",22710,7
"86",22725,6
"87",22725,7
"88",22729,10
"89",22742,4
"90",22742,5
"91",22760,8
"92",22760,9
"93",22765,10
"94",22775,10
"95",22785,8
"96",22785,9
"97",22824,10
"98",22826,6
"99",22829,9
"100",22829,10
"101",22878,8
"102",22878,7
"103",22885,6
"104",22892,6
"105",22892,7
"106",22905,6
"107",22905,5
"108",22910,8
"109",22910,9
"110",22928,10
"111",22930,4
"112",22930,5
"113",22943,8
"114",22943,7
"115",22964,8
"116",22975,10
"117",23012,8
"118",23012,9
"119",23013,8
"120",23013,7
"121",23029,9
"122",23029,8
"123",23045,8
"124",23045,7
"125",23051,7
"126",23051,8
"127",23052,10
"128",23113,10
"129",23136,6
"130",23136,5
"131",23153,10
"132",23197,5
"133",23197,4
"134",23219,5
"135",23270,7
"136",23270,6
"137",23276,3
"138",23276,4
"139",23288,8
"140",23288,7
"141",23303,8
"142",23303,9
"143",23316,10
"144",23326,10
"145",23327,6
"146",23327,7
"147",23351,6
"148",23351,5
"149",23361,9
"150",23361,8
"151",23362,10
"152",23365,8
"153",23366,9
"154",23366,8
"155",23370,7
"156",23370,8
"157",23374,10
"158",23377,10
"159",23380,8
"160",23380,7
"161",23383,5
"162",23383,6
"163",23393,10
"164",23393,9
"165",23396,6
"166",23396,7
"167",23401,6
"168",23401,7
"169",23401,5
"170",23407,8
"171",23410,10
"172",23431,3
"173",23431,4
"174",23469,5
"175",23469,4
"176",23473,7
"177",23493,4
"178",23493,3
"179",23496,10
"180",23497,3
"181",23497,4
"182",23502,9
"183",23511,10
"184",23519,6
"185",23519,5
"186",23526,4
"187",23526,5
"188",23535,5
"189",23541,9
"190",23541,8
"191",23555,10
"192",23555,9
"193",23594,2
"194",23594,3
"195",23603,2
"196",23603,3
"197",23615,3
"198",23616,7
"199",23616,8
"200",23649,7
"201",23650,5
"202",23650,4
"203",23653,9
"204",23664,10
"205",23693,8
"206",23703,10
"207",23725,5
"208",23729,7
"209",23729,8
"210",23737,6
"211",23737,5
"212",23756,10
"213",23769,6
"214",23769,5
"215",23775,8
"216",23779,8
"217",23779,7
"218",23787,9
"219",23787,8
"220",23789,8
"221",23790,8
"222",23790,9
"223",23797,9
"224",23801,10
"225",23805,8
"226",23810,10
"227",23825,10
"228",23830,10
"229",23837,9
"230",23837,8
"231",23860,8
"232",23860,9
"233",23863,10
"234",23865,9
"235",23865,8
"236",23869,10
"237",23873,5
"238",23882,10
"239",23882,9
"240",23890,10
"241",23890,9
"242",23897,9
"243",23898,8
"244",23898,7
"245",23903,10
"246",23905,10
"247",23935,4
"248",23935,3
"249",23945,10
"250",23989,10
"251",23991,7
"252",23991,6
"253",23995,2
"254",23995,3
"255",24008,4
"256",24008,3
"257",24009,7
"258",24009,8
"259",24017,8
"260",24017,7
"261",24030,10
"262",24030,9
"263",24033,3
"264",24035,4
"265",24035,3
"266",24036,2
"267",24043,9
"268",24043,8
"269",24047,9
"270",24047,8
"271",24051,9
"272",24051,10
"273",24052,8
"274",24052,9
"275",24053,10
"276",24062,10
"277",24068,9
"278",24070,10
"279",24070,9
"280",24074,4
"281",24074,5
"282",24080,10
"283",24089,8
"284",24090,5
"285",24090,4
"286",24093,8
"287",24093,9
"288",24099,7
"289",24099,6
"290",24109,10
"291",24111,4
"292",24111,5
"293",24117,5
"294",24117,6
"295",24118,8
"296",24118,7
"297",24119,2
"298",24119,1
"299",24120,2
"300",24124,8
"301",24124,9
"302",24129,4
"303",24129,3
"304",24129,5
"305",24140,5
"306",24140,4
"307",24142,8
"308",24142,9
"309",24144,4
"310",24158,9
"311",24158,10
"312",24160,10
"313",24167,10
"314",24171,4
"315",24172,10
"316",24176,10
"317",24189,8
"318",24189,9
"319",24190,7
"320",24190,8
"321",24191,8
"322",24192,9
"323",24192,10
"324",24196,5
"325",24196,6
"326",24207,8
"327",24209,8
"328",24209,7
"329",24211,9
"330",24214,5
"331",24214,6
"332",24215,9
"333",24221,10
"334",24223,10
"335",24228,4
"336",24228,3
"337",24245,7
"338",24246,3
"339",24267,10
"340",24270,10
"341",24273,10
"342",24274,9
"343",24280,5
"344",24280,6
"345",24290,9
"346",24290,8
