"","spp.name","region"
"1",6362,1
"2",6679,1
"3",8687,1
"4",11743,1
"5",27077,1
"6",32888,2
"7",49519,1
"8",50865,1
"9",53003,1
"10",53296,1
"11",55280,1
"12",57198,2
"13",58141,2
"14",63045,1
"15",64038,1
"16",65145,1
"17",65155,1
"18",65853,1
"19",69714,1
"20",70643,2
"21",71050,2
"22",71054,2
"23",71803,1
"24",72213,1
"25",73672,1
"26",75413,3
"27",76184,2
"28",76439,1
"29",76461,1
"30",76718,1
"31",76834,2
"32",76964,1
"33",77722,1
"34",77744,2
"35",78162,1
"36",78705,1
"37",78817,1
"38",78942,4
"39",79022,1
"40",79325,3
"41",80288,3
"42",80329,2
"43",80730,1
"44",81063,4
"45",81383,1
"46",81509,2
"47",81582,3
"48",81626,1
"49",81884,1
"50",83397,2
"51",83914,2
"52",84202,1
"53",84280,5
"54",84368,1
"55",84638,3
"56",84804,1
"57",84819,1
"58",84954,1
"59",85314,2
"60",85888,1
"61",86903,3
"62",87730,1
"63",87731,2
"64",87810,3
"65",88042,6
"66",88211,2
"67",88976,1
"68",89048,2
"69",89475,2
"70",89686,1
"71",89691,3
"72",90049,4
"73",90106,5
"74",90112,1
"75",90155,5
"76",90251,1
"77",90353,4
"78",90485,2
"79",90549,2
"80",90611,3
"81",91041,1
"82",91436,4
"83",91641,3
"84",91750,1
"85",92054,2
"86",92662,2
"87",92680,7
"88",92757,1
"89",92856,1
"90",92965,2
"91",93138,4
"92",93156,3
"93",93225,4
"94",93406,1
"95",93485,3
"96",93557,1
"97",93720,4
"98",93977,1
"99",94047,1
"100",94198,2
"101",94304,1
"102",94384,4
"103",94417,1
"104",94483,5
"105",94660,1
"106",94683,1
"107",94803,1
"108",95132,4
"109",95717,1
"110",95721,1
"111",95878,2
"112",96151,4
"113",96264,1
"114",96310,1
"115",96479,1
"116",96497,2
"117",96553,3
"118",96597,6
"119",96774,1
"120",97027,2
"121",97166,4
"122",97176,5
"123",97195,1
"124",97299,2
"125",97365,1
"126",97685,6
"127",97691,2
"128",97708,1
"129",98062,1
"130",98174,2
"131",98216,1
"132",98483,1
"133",98538,5
"134",98592,1
"135",98667,3
"136",98692,2
"137",98743,3
"138",98775,1
"139",98902,8
"140",98983,1
"141",99061,4
"142",99083,1
"143",99139,3
"144",99177,2
"145",99255,4
"146",99259,4
"147",99322,1
"148",99515,3
"149",99630,1
"150",99657,3
"151",99716,3
"152",99875,3
"153",100032,3
"154",100068,6
"155",100106,4
"156",100138,3
"157",100140,1
"158",100157,1
"159",100172,3
"160",100200,1
"161",100215,3
"162",100264,1
"163",100387,5
"164",100502,1
"165",100542,4
"166",100573,3
"167",100583,3
"168",100687,2
"169",100778,5
"170",100952,2
"171",100969,3
"172",101140,2
"173",101154,2
"174",101242,3
"175",101254,1
"176",101264,1
"177",101466,3
"178",101514,1
"179",101558,3
"180",101735,3
"181",101762,2
"182",101804,1
"183",101865,2
"184",101919,1
"185",101952,5
"186",101981,5
"187",102044,6
"188",102073,1
"189",102211,3
"190",102253,4
"191",102269,2
"192",102280,2
"193",102385,3
"194",102432,6
"195",102698,2
"196",102713,4
"197",102816,1
"198",103046,2
"199",103075,3
"200",103079,1
"201",103174,3
"202",103208,2
"203",103270,1
"204",103271,1
"205",103315,4
"206",103447,2
"207",103449,2
"208",103495,6
"209",103511,3
"210",103514,7
"211",103521,2
"212",103539,1
"213",103695,4
"214",103729,1
"215",103863,2
"216",103924,3
"217",103981,1
"218",104011,6
"219",104070,4
"220",104129,1
"221",104172,2
"222",104206,2
"223",104217,1
"224",104244,5
"225",104430,4
"226",104452,5
"227",104497,1
"228",104512,5
"229",104540,4
"230",104594,4
"231",104635,5
"232",104764,2
"233",104798,3
"234",104801,2
"235",104853,2
"236",104870,4
"237",104963,2
"238",104999,1
"239",105014,5
"240",105018,7
"241",105064,4
"242",105109,10
"243",105284,1
"244",105587,4
"245",105621,1
"246",105739,3
"247",105763,1
"248",105850,1
"249",105882,2
"250",105950,4
"251",105972,1
"252",105982,8
"253",106058,1
"254",106086,4
"255",106088,3
"256",106116,6
"257",106117,5
"258",106166,3
"259",106206,1
"260",106272,3
"261",106322,2
"262",106349,3
"263",106385,1
"264",106471,3
"265",106483,3
"266",106531,5
"267",106548,4
"268",106585,4
"269",106595,3
"270",106661,5
"271",106670,7
"272",106694,9
"273",106705,1
"274",106753,2
"275",106757,10
"276",106822,3
"277",106844,8
"278",106859,7
"279",106868,1
"280",106912,10
"281",106950,6
"282",106960,2
"283",106981,1
"284",107032,2
"285",107180,6
"286",107197,4
"287",107243,2
"288",107251,4
"289",107321,6
"290",107323,4
"291",107352,1
"292",107358,4
"293",107369,1
"294",107429,2
"295",107436,3
"296",107447,7
"297",107477,3
"298",107511,2
"299",107708,1
"300",107711,1
"301",107747,4
"302",107756,3
"303",107779,4
"304",107799,3
"305",107814,6
"306",107834,5
"307",107971,3
"308",107995,4
"309",108008,3
"310",108009,1
"311",108040,1
"312",108041,2
"313",108059,1
"314",108078,8
"315",108092,7
"316",108146,6
"317",108166,8
"318",108239,7
"319",108330,7
"320",108344,6
"321",108409,9
"322",108418,4
"323",108446,7
"324",108458,1
"325",108506,5
"326",108516,3
"327",108520,2
"328",108527,8
"329",108535,3
"330",108590,1
"331",108651,3
"332",108669,4
"333",108671,2
"334",108712,7
"335",108719,2
"336",108762,4
"337",108775,2
"338",108805,3
"339",108807,5
"340",108809,4
"341",108834,6
"342",108902,10
"343",108904,5
"344",108960,3
"345",108966,2
"346",108971,2
"347",109004,7
"348",109007,2
"349",109010,1
"350",109018,7
"351",109022,5
"352",109027,2
"353",109075,4
"354",109125,6
"355",109129,7
"356",109132,3
"357",109178,1
"358",109186,2
"359",109227,4
"360",109277,2
"361",109286,3
"362",109311,3
"363",109361,9
"364",109410,2
"365",109434,5
"366",109477,3
"367",109487,9
"368",109514,7
"369",109572,3
"370",109579,2
"371",109582,4
"372",109663,1
"373",109723,3
"374",109735,10
"375",109741,8
"376",109746,4
"377",109801,6
"378",109804,2
"379",109821,5
"380",109834,2
"381",109837,1
"382",109841,2
"383",109850,5
"384",109859,6
"385",109862,4
"386",109875,6
"387",109891,8
"388",109904,2
"389",109906,3
"390",109948,4
"391",109981,1
"392",110006,8
"393",110033,4
"394",110066,3
"395",110072,5
"396",110076,4
"397",110085,1
"398",110091,1
"399",110094,1
"400",110115,9
"401",110139,4
"402",110152,3
"403",110167,2
"404",110181,6
"405",110194,7
"406",110208,2
"407",110260,8
"408",110263,9
"409",110301,9
"410",110317,2
"411",110325,7
"412",110326,5
"413",110345,2
"414",110355,6
"415",110360,1
"416",110364,4
"417",110390,4
"418",110397,3
"419",110412,2
"420",110450,7
"421",110491,10
"422",110540,7
"423",110542,1
"424",110563,2
"425",110630,3
"426",110649,9
"427",110659,10
"428",110666,3
"429",110705,3
"430",110725,4
"431",110729,6
"432",110738,9
"433",110747,8
"434",110751,3
"435",110773,3
"436",110783,6
"437",110796,1
"438",110846,5
"439",110854,8
"440",110877,2
"441",110894,3
"442",110917,3
"443",110950,7
"444",110952,4
"445",110957,5
"446",111052,4
"447",111056,10
"448",111086,8
"449",111090,2
"450",111110,2
"451",111142,4
"452",111161,4
"453",111218,3
"454",111222,7
"455",111225,7
"456",111267,4
"457",111270,5
"458",111272,8
"459",111312,8
"460",111347,3
"461",111365,1
"462",111367,1
"463",111392,2
"464",111393,2
"465",111401,4
"466",111405,7
"467",111425,2
"468",111436,1
"469",111447,4
"470",111465,7
"471",111489,2
"472",111492,3
"473",111515,10
"474",111523,4
"475",111543,5
"476",111637,8
"477",111688,9
"478",111691,7
"479",111699,2
"480",111734,5
"481",111746,4
"482",111775,10
"483",111778,10
"484",111782,8
"485",111791,3
"486",111808,6
"487",111810,7
"488",111825,5
"489",111845,9
"490",111878,5
"491",111895,4
"492",111897,10
"493",111912,4
"494",111917,6
"495",111931,4
"496",111944,7
"497",111949,7
"498",111962,1
"499",111975,4
"500",112003,2
"501",112026,3
"502",112058,8
"503",112068,9
"504",112106,1
"505",112127,2
"506",112128,8
"507",112138,10
"508",112175,3
"509",112186,3
"510",112200,1
"511",112204,3
"512",112208,1
"513",112209,5
"514",112226,3
"515",112233,2
"516",112251,2
"517",112255,5
"518",112278,6
"519",112318,3
"520",112325,4
"521",112348,3
"522",112357,4
"523",112364,3
"524",112391,8
"525",112401,10
"526",112416,5
"527",112447,3
"528",112508,9
"529",112525,4
"530",112551,1
"531",112557,2
"532",112559,9
"533",112560,5
"534",112567,2
"535",112590,2
"536",112612,10
"537",112631,4
"538",112648,6
"539",112653,6
"540",112671,1
"541",112691,6
"542",112702,8
"543",112705,8
"544",112721,9
"545",112731,3
"546",112753,5
"547",112769,5
"548",112772,6
"549",112791,3
"550",112793,9
"551",112840,3
"552",112882,6
"553",112886,1
"554",112887,9
"555",112894,8
"556",112906,2
"557",112913,7
"558",112954,2
"559",112956,6
"560",112959,5
"561",112985,8
"562",112986,10
"563",112991,1
"564",113004,2
"565",113047,1
"566",113058,7
