SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
316,6,7,4,2,0.5,460,-0.457,0.02001,0.36,0,3
317,6,7,4,2,0.5,460,-0.457,0.02001,0.36,0,0
992,3,4,1,4,0.3,300,-0.166,0.02201,0.38,0,3
993,3,4,1,4,0.3,300,-0.166,0.02201,0.38,0,0
2236,1,5,3,4,0.79,310,-0.411,0.04301,0.67,0,3
7161,4,5,1,2,0.67,170,-0.263,0.04301,0.5,0,3
7741.6,3,6,3,4,0.89,33.25,-0.253828,0.0063325,0.33,0,2
7841.9,2,4,4,1,0.56,41.45,-0.49128,0.0072825,0.39,0,2
8520.3,0,4,4,2,0.05,935.4,-0.4866,0.033245,0.88,1,2
8660.2,1,5,2,4,0.37,50.6,-0.14685,0.0239825,0.58,0,2
9240.3,0,6,2,3,0.59,38.55,-0.384836,0.0094825,0.2,0,2
10539,3,6,3,3,0.01,480,-0.678,0.04101,0.7,0,0
11429,0,5,1,2,0.55,380,-0.979,0.02201,0.39,0,3
11481,5,7,2,3,0.98,30,-0.81,0.02601,0.59,0,3
11482,5,7,2,3,0.98,30,-0.81,0.02601,0.59,0,0
13769,1,7,4,3,0.99,38.1,-0.4094,0.011125,0.4,0,2
13929,3,4,2,3,0.45,40.9,-0.39516,0.010725,0.44,0,2
14041.7,2,5,1,1,0.6,55.5,-0.5162,0.013725,0.24,0,2
14410,3,7,3,1,0.34,830,-0.389,0.03901,0.49,0,3
14502.6,2,2,2,3,0.42,72.6,-0.32752,0.018715,0.58,0,1
14579,2,7,1,4,0.92,640,-0.811,0.03301,0.6,1,3
14627.4,1,4,1,4,0.68,53.2,-0.1958,0.016805,0.54,1,2
14689.8,7,7,1,3,0.54,84.1,-0.25632,0.018085,0.3,0,2
14709.9,3,4,4,4,0.3,44.9,-0.30972,0.007245,0.44,0,2
14743.9,1,6,2,4,0.64,90.9,-0.40584,0.006615,0.49,0,2
15182.6,2,6,1,3,0.79,352.1,-0.84476,0.016905,0.385,0,2
15221,1,6,4,3,0.87,79.9,-0.46992,0.007995,0.6,0,2
15456.5,2,4,4,4,0.96,67.5,-0.3382,0.014695,0.44,1,2
15852.3,0,6,1,1,0.31,271.5,-1.0344,0.021575,0.345,0,2
16110,0,6,2,3,0.16,710,-0.347,0.04901,0.68,0,3
16159.4,2,6,2,4,0.97,73.7,-0.12546,0.015385,0.295,0,2
16399.2,1,6,3,2,0.31,37.5,-0.34532,0.010985,0.41,0,2
16634.3,0,5,4,1,0.63,63,-0.2492,0.010665,0.31,0,2
17005,4,7,3,3,0.56,130,-0.788,0.03201,0.39,0,3
17006,4,7,3,3,0.56,130,-0.788,0.03201,0.39,0,0
17097.4,2,5,3,4,0.3,271,-0.61202,0.022115,0.325,0,2
17530,4,6,3,4,0.61,380,-0.792,0.01601,0.48,1,3
17900,2,4,3,2,0.98,570,-0.656,0.04301,0.46,0,3
17901,2,4,3,2,0.98,570,-0.656,0.04301,0.46,0,0
17956.6,1,4,2,3,0.12,576,-0.1036,0.024435,0.625,0,2
18007.7,1,7,4,3,0.57,386,-0.18796,0.024385,0.485,1,2
18208,1,3,1,3,0.64,200,-0.405,0.02701,0.48,1,3
18254,1,7,1,3,0.78,940,-0.566,0.03701,0.62,1,3
18540,2,3,1,4,0.76,80,-0.238,0.02501,0.44,1,3
18556.9,5,7,1,1,0.85,108.6,-0.16113,0.008765,0.265,0,2
18836,0,4,1,1,0.16,550,-0.687,0.03801,0.44,1,0
19023,1,3,1,4,0.69,990,-0.369,0.02701,0.64,1,3
21212,2,5,2,4,0.93,930,-0.25,0.04401,0.36,0,3
21213,2,5,2,4,0.93,930,-0.25,0.04401,0.36,0,0
21248,4,7,1,2,0.43,380,-0.918,0.03301,0.54,1,3
22608,3,4,1,4,0.31,410,-0.213,0.04501,0.82,1,3
23090,0,3,1,4,0.07,750,-0.07,0.01601,0.35,1,3
23091,0,3,1,4,0.07,750,-0.07,0.01601,0.35,1,0
24180,1,4,1,3,0.01,230,-0.023,0.02501,0.55,1,3
24296,4,6,4,3,0.58,300,-0.436,0.02401,0.51,1,3
24394,2,5,3,2,0.57,250,-0.827,0.04001,0.47,0,3
24543,1,4,1,4,0.58,170,-0.915,0.03001,0.39,1,0
26602,5,7,2,4,0.5,440,-0.109,0.04201,0.67,1,3
27135,1,5,3,4,0.74,70,-0.356,0.01301,0.48,1,3
29362,5,6,1,3,0.65,10,-0.788,0.01701,0.79,0,3
29996,1,6,3,4,0.55,740,-0.148,0.04201,0.53,1,3
29997,1,6,3,4,0.55,740,-0.148,0.04201,0.53,1,0
30093,1,6,4,2,0.7,370,-0.862,0.01801,0.35,1,0
30571,0,7,3,1,0.84,10,-0.025,0.04101,0.71,0,3
31654,2,7,2,2,0.85,880,-0.926,0.04601,0.42,1,0
