SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
2282,2,7,2,3,0.19,310,-0.793,0.02301,0.36,0,3
7419,0,6,2,2,0.46,550,-0.328,0.04601,0.37,0,3
7420,0,6,2,2,0.46,550,-0.328,0.04601,0.37,0,0
11192.7,0,2,1,4,0.47,340.4,-0.45808,0.033095,0.47,0,2
11627.1,4,7,4,4,0.37,138.5,-0.05504,0.026975,0.57,0,2
11722.1,0,7,4,2,0.61,134.3,-0.06336,0.027445,0.64,0,2
11887,1,3,3,3,0.69,270,-0.633,0.03801,0.44,0,3
12013,2,2,2,4,0.96,260,-0.245,0.03401,0.5,0,3
12153.8,5,5,1,1,0.64,56,-0.09408,0.027535,0.37,0,2
12178.9,2,6,1,4,0.67,166.8,-1.38861,0.004745,0.185,1,2
12272.8,1,2,3,4,0.58,269.3,-1.2987,0.005715,0.245,0,2
12384.7,0,5,4,3,0.55,172.5,-1.45854,0.005195,0.215,1,2
12475.6,2,6,1,3,0.4,479.6,-0.15708,0.018125,0.465,0,2
13357.8,2,3,1,4,0.68,174,-0.83916,0.008915,0.455,0,2
13439.7,5,6,2,1,0.15,520.2,-0.82962,0.036595,0.43,0,2
13897,7,7,2,3,0.29,90,-0.133,0.04301,0.35,1,0
13934,6,5,4,2,0.92,230,-0.998,0.04201,0.41,0,3
13979.5,2,2,3,4,0.85,169.8,-1.44855,0.009505,0.175,1,2
14436.6,1,6,1,1,0.72,268.5,-1.30869,0.007615,0.345,1,2
14571.5,1,4,4,3,0.48,193,-1.1988,0.006845,0.205,0,2
14887.1,2,4,4,4,0.31,179.7,-0.49416,0.025265,0.455,0,2
14983,4,6,4,4,0.9,130,-0.788,0.02701,0.38,0,3
14983.2,0,6,3,4,0.03,234.2,-0.84216,0.017765,0.335,0,2
14984,4,6,4,4,0.9,130,-0.788,0.02701,0.38,0,0
15100.7,6,7,1,4,0.74,217.9,-0.75168,0.030165,0.465,0,2
16933.4,0,3,2,3,0.87,294.8,-0.50112,0.041125,0.245,0,2
17124,2,7,4,4,0.07,463.9,-0.2985,0.024835,0.22,1,2
17161,0,7,3,3,0.72,224.7,-0.82128,0.014475,0.535,1,2
17365,0,6,3,4,0.92,520,-0.835,0.04001,0.39,0,3
17366,0,6,3,4,0.92,520,-0.835,0.04001,0.39,0,0
17662,1,4,4,4,0.44,800,-0.929,0.04501,0.66,0,3
17679,5,5,1,4,0.9,270,-0.457,0.01701,0.5,1,3
19954,5,6,2,4,0.22,870,-0.787,0.04101,0.4,1,3
19955,5,6,2,4,0.22,870,-0.787,0.04101,0.4,1,0
20012,5,7,2,3,0.73,640,-0.426,0.04501,0.55,0,3
20060,5,7,1,4,0.73,100,-0.064,0.04901,0.44,0,3
20594,3,7,3,3,0.06,840,-0.87,0.03901,0.55,1,3
21013,1,5,1,2,0.49,460,-0.818,0.02801,0.44,1,3
21014,1,5,1,2,0.49,460,-0.818,0.02801,0.44,1,0
21029,0,5,2,3,0.24,600,-0.514,0.02301,0.46,1,3
21098,1,4,4,4,0.66,200,-0.897,0.03201,0.72,0,3
21656,3,3,2,4,0.98,820,-0.285,0.04701,0.53,1,3
21784,4,7,1,4,0.57,960,-0.474,0.04201,0.38,0,3
21785,4,7,1,4,0.57,960,-0.474,0.04201,0.38,0,0
21853,4,7,3,4,0.75,380,-0.119,0.02901,0.49,0,3
21972,3,7,3,1,0.63,300,-0.369,0.03601,0.46,0,3
22348,6,7,2,1,0.47,920,-0.634,0.03701,0.51,0,3
22533,4,7,4,2,0.7,400,-0.838,0.04701,0.4,1,3
22534,4,7,4,2,0.7,400,-0.838,0.04701,0.4,1,0
23065,3,4,4,4,0.76,370,-0.794,0.02601,0.54,0,3
23365,2,5,3,2,0.96,180,-0.999,0.00701,0.35,0,3
24127,4,7,1,4,0.43,710,-0.624,0.04601,0.45,1,3
24128,4,7,1,4,0.43,710,-0.624,0.04601,0.45,1,0
24130,3,5,1,2,0.86,620,-0.277,0.01401,0.39,1,3
24131,3,5,1,2,0.86,620,-0.277,0.01401,0.39,1,0
25225,3,4,4,2,0.16,270,-0.81,0.02201,0.41,0,3
26822,4,3,2,2,0.12,840,-0.963,0.03301,0.47,1,3
28941,3,6,2,4,0.14,420,-0.199,0.03901,0.38,1,3
28942,3,6,2,4,0.14,420,-0.199,0.03901,0.38,1,0
29279,5,7,4,4,0.45,220,-0.696,0.02801,0.37,1,3
29280,5,7,4,4,0.45,220,-0.696,0.02801,0.37,1,0
29518,3,5,4,1,0.05,460,-0.23,0.03701,0.53,1,3
30161,3,2,4,2,0.75,770,-0.566,0.04501,0.6,1,3
30372,2,2,1,2,0.24,940,-0.617,0.03301,0.36,1,0
30820,7,7,1,3,0.15,950,-0.245,0.02501,0.45,0,3
30970,3,6,4,3,0.1,710,-0.166,0.01901,0.52,0,3
31966,4,7,2,3,0.02,610,-0.63,0.02601,0.42,0,3
