"","spp.name","region"
"1",1064,1
"2",9173,1
"3",13193,1
"4",13268,1
"5",15140,1
"6",16040,1
"7",32025,1
"8",35583,1
"9",39750,1
"10",47001,1
"11",49562,1
"12",49980,1
"13",53772,1
"14",58699,1
"15",61908,1
"16",64188,1
"17",65992,1
"18",66611,1
"19",66804,1
"20",67241,1
"21",68028,1
"22",68098,1
"23",69207,1
"24",69666,2
"25",70226,1
"26",72150,1
"27",73043,1
"28",73360,2
"29",73519,1
"30",73859,1
"31",74321,1
"32",74478,1
"33",74637,1
"34",75024,2
"35",75459,1
"36",77008,1
"37",77098,1
"38",78130,1
"39",78925,2
"40",79511,3
"41",79592,1
"42",79729,1
"43",80617,1
"44",80989,2
"45",81219,1
"46",82196,2
"47",82234,1
"48",82288,2
"49",82565,3
"50",82575,2
"51",82835,2
"52",82948,2
"53",83140,1
"54",83182,1
"55",83193,1
"56",84157,3
"57",84268,2
"58",85011,1
"59",85076,2
"60",85192,1
"61",86372,2
"62",86727,2
"63",86838,2
"64",86967,1
"65",87051,1
"66",87098,1
"67",87198,1
"68",87453,2
"69",87508,3
"70",87587,1
"71",88017,2
"72",88106,1
"73",88323,1
"74",88620,1
"75",89047,1
"76",89102,2
"77",89392,1
"78",89450,2
"79",89458,3
"80",89520,1
"81",89866,2
"82",89977,1
"83",90101,2
"84",90144,5
"85",90358,3
"86",90439,3
"87",90519,4
"88",90795,3
"89",90892,2
"90",90939,2
"91",91000,1
"92",91408,3
"93",91624,2
"94",91630,2
"95",91661,1
"96",91675,1
"97",91941,1
"98",92064,5
"99",92364,4
"100",92519,2
"101",92624,1
"102",92658,1
"103",93092,2
"104",93328,2
"105",93799,4
"106",94011,3
"107",94106,1
"108",94227,2
"109",94269,1
"110",94282,1
"111",94362,3
"112",94459,1
"113",94579,4
"114",94777,3
"115",94782,2
"116",94874,3
"117",95001,3
"118",95064,1
"119",95111,2
"120",95251,3
"121",95354,1
"122",95355,2
"123",95544,2
"124",95625,4
"125",95660,2
"126",95720,2
"127",95773,2
"128",95932,2
"129",95939,9
"130",96131,1
"131",96195,1
"132",96345,3
"133",96442,6
"134",96456,2
"135",96479,1
"136",96482,6
"137",96535,1
"138",96592,1
"139",96676,10
"140",96681,6
"141",96730,2
"142",96866,2
"143",96960,8
"144",96976,4
"145",97147,2
"146",97158,1
"147",97385,4
"148",97760,1
"149",97762,1
"150",97837,3
"151",97850,4
"152",97854,4
"153",97872,3
"154",97997,4
"155",98084,4
"156",98357,1
"157",98412,2
"158",98415,1
"159",98559,5
"160",98603,6
"161",98655,5
"162",98722,4
"163",98748,7
"164",98808,2
"165",98845,3
"166",98848,10
"167",98864,2
"168",98933,3
"169",98961,1
"170",99010,2
"171",99192,1
"172",99387,2
"173",99414,7
"174",99507,10
"175",99578,2
"176",99754,1
"177",99770,1
"178",99830,2
"179",99896,1
"180",99969,6
"181",100039,1
"182",100281,2
"183",100557,3
"184",100634,7
"185",100737,1
