"","spp.name","region"
"1",12286,8
"2",12286,7
"3",16898,10
"4",17120,10
"5",18117,10
"6",18317,10
"7",18399,8
"8",18399,7
"9",18426,10
"10",18587,10
"11",18604,10
"12",18922,9
"13",18922,8
"14",19335,9
"15",19444,10
"16",19600,9
"17",19629,7
"18",19629,8
"19",19715,9
"20",19715,8
"21",19741,10
"22",19741,9
"23",19781,6
"24",19844,9
"25",19844,8
"26",19862,10
"27",19992,6
"28",19992,7
"29",20048,10
"30",20346,6
"31",20346,7
"32",20395,9
"33",20410,7
"34",20452,10
"35",20621,10
"36",20677,10
"37",20677,9
"38",20759,10
"39",20899,7
"40",20899,8
"41",20899,9
"42",20932,3
"43",20932,4
"44",20992,10
"45",21003,8
"46",21044,9
"47",21053,10
"48",21109,10
"49",21187,10
"50",21210,7
"51",21210,8
"52",21271,4
"53",21306,8
"54",21325,6
"55",21325,7
"56",21351,8
"57",21351,9
"58",21381,10
"59",21383,4
"60",21383,5
"61",21491,10
"62",21491,9
"63",21529,8
"64",21529,9
"65",21660,9
"66",21660,10
"67",21713,8
"68",21713,7
"69",21723,8
"70",21723,7
"71",21725,8
"72",21725,9
"73",21758,9
"74",21758,8
"75",21778,10
"76",21832,8
"77",21837,5
"78",21841,9
"79",21843,10
"80",21856,8
"81",21875,10
"82",21889,8
"83",21920,10
"84",21946,8
"85",21946,7
"86",21949,6
"87",21964,6
"88",21964,7
"89",21985,6
"90",21985,7
"91",22014,7
"92",22014,6
"93",22017,9
"94",22017,10
"95",22021,6
"96",22021,7
"97",22024,2
"98",22024,3
"99",22026,7
"100",22068,9
"101",22068,8
"102",22101,6
"103",22115,10
"104",22121,9
"105",22121,10
"106",22132,10
"107",22167,9
"108",22167,10
"109",22191,4
"110",22216,8
"111",22216,9
"112",22222,10
"113",22231,9
"114",22231,10
"115",22284,8
"116",22286,9
"117",22287,8
"118",22287,7
"119",22294,8
"120",22294,9
"121",22313,7
"122",22313,8
"123",22338,7
"124",22358,6
"125",22358,5
"126",22371,8
"127",22371,7
"128",22375,8
"129",22375,7
"130",22384,10
"131",22386,8
"132",22386,9
"133",22424,10
"134",22424,9
"135",22433,9
"136",22433,8
"137",22440,6
"138",22440,7
"139",22442,8
"140",22458,10
"141",22462,8
"142",22462,7
"143",22483,10
"144",22483,9
"145",22517,10
"146",22539,4
"147",22565,3
"148",22609,6
"149",22609,7
"150",22620,10
"151",22626,10
"152",22634,10
"153",22643,9
"154",22643,10
"155",22686,8
"156",22686,7
"157",22712,10
"158",22722,10
"159",22727,9
"160",22727,8
"161",22731,2
"162",22731,3
"163",22755,6
"164",22756,6
"165",22756,5
"166",22759,7
"167",22759,6
"168",22761,8
"169",22762,9
"170",22769,6
"171",22811,9
"172",22811,8
"173",22811,10
"174",22823,8
"175",22823,9
"176",22824,10
"177",22845,6
"178",22845,5
"179",22867,10
"180",22902,9
"181",22902,10
"182",22918,8
"183",22918,7
"184",22919,9
"185",22920,10
"186",22927,10
"187",22968,7
"188",22993,5
"189",22993,4
"190",23002,7
"191",23002,8
"192",23004,10
"193",23026,10
"194",23037,5
"195",23037,6
"196",23043,4
"197",23043,5
"198",23046,4
"199",23047,7
"200",23047,6
"201",23050,10
"202",23075,9
"203",23075,8
"204",23100,10
"205",23102,7
"206",23102,6
"207",23103,10
"208",23105,7
"209",23105,8
"210",23114,10
"211",23117,10
"212",23117,9
"213",23119,6
"214",23119,7
"215",23127,7
"216",23127,8
"217",23130,8
"218",23130,9
"219",23144,10
"220",23160,1
"221",23160,2
"222",23162,8
"223",23162,9
"224",23183,9
"225",23233,10
"226",23238,10
"227",23242,6
"228",23242,5
"229",23246,5
"230",23246,4
"231",23249,5
"232",23251,5
"233",23253,6
"234",23260,9
"235",23260,8
"236",23262,10
"237",23262,9
"238",23263,10
"239",23266,10
"240",23267,6
"241",23267,7
"242",23270,6
"243",23270,7
"244",23278,9
"245",23285,3
"246",23285,2
"247",23288,10
"248",23314,8
"249",23314,7
"250",23329,8
"251",23329,9
"252",23335,7
"253",23335,6
"254",23335,8
"255",23341,9
"256",23341,10
"257",23343,10
"258",23345,8
"259",23345,7
"260",23357,10
"261",23362,3
"262",23362,4
"263",23363,8
"264",23363,7
"265",23366,10
"266",23366,9
"267",23386,9
"268",23386,8
"269",23399,2
"270",23400,7
"271",23400,6
"272",23414,3
"273",23431,10
"274",23431,9
"275",23438,10
"276",23440,9
"277",23449,10
"278",23467,10
"279",23469,4
"280",23469,5
"281",23473,10
"282",23477,10
"283",23479,8
"284",23490,10
"285",23492,9
"286",23492,10
"287",23499,7
"288",23499,6
"289",23508,10
"290",23508,9
"291",23509,7
"292",23513,10
"293",23516,9
"294",23518,9
"295",23518,8
"296",23522,8
"297",23522,9
"298",23523,3
"299",23523,4
"300",23532,8
"301",23532,9
"302",23553,7
"303",23553,6
"304",23569,7
"305",23570,6
"306",23570,7
"307",23571,3
"308",23572,9
"309",23584,5
"310",23584,4
"311",23586,10
"312",23587,10
"313",23590,9
"314",23590,8
"315",23605,6
"316",23610,5
"317",23613,10
"318",23617,8
"319",23617,9
"320",23636,10
"321",23641,7
"322",23641,8
"323",23642,3
"324",23642,2
"325",23646,9
"326",23646,8
"327",23649,5
"328",23649,4
"329",23649,3
"330",23664,7
"331",23666,10
"332",23677,9
"333",23682,6
"334",23682,7
"335",23686,5
"336",23689,6
"337",23689,5
"338",23690,2
"339",23693,7
"340",23693,8
"341",23697,5
"342",23700,2
"343",23703,10
"344",23710,9
"345",23714,8
"346",23714,7
"347",23723,10
"348",23723,9
"349",23737,2
"350",23737,3
"351",23739,4
"352",23741,10
"353",23745,5
"354",23745,6
"355",23746,3
"356",23746,4
"357",23747,6
"358",23747,5
"359",23749,10
"360",23750,10
"361",23762,6
"362",23762,7
"363",23770,7
"364",23786,6
"365",23786,7
"366",23789,10
"367",23795,10
"368",23795,9
"369",23814,9
"370",23814,10
"371",23820,4
"372",23820,3
"373",23821,7
"374",23822,10
"375",23827,7
"376",23827,8
"377",23828,7
"378",23832,5
"379",23844,10
"380",23855,7
"381",23855,6
"382",23856,9
"383",23856,8
"384",23858,4
"385",23858,5
"386",23865,9
"387",23865,10
"388",23867,5
"389",23867,6
"390",23867,7
"391",23869,10
"392",23874,7
"393",23877,6
"394",23877,7
"395",23879,10
"396",23881,1
"397",23884,9
"398",23885,10
"399",23898,3
"400",23898,1
"401",23898,2
"402",23904,5
"403",23908,8
"404",23908,9
"405",23911,9
"406",23915,8
"407",23915,9
"408",23918,10
"409",23933,6
"410",23933,7
"411",23941,10
"412",23942,8
"413",23942,9
"414",23952,8
"415",23952,7
"416",23956,4
"417",23956,5
"418",23957,3
"419",23957,4
"420",23963,6
"421",23963,5
"422",23968,9
"423",23968,10
"424",23969,10
"425",23969,9
"426",23977,4
"427",23977,3
"428",23981,9
"429",23981,10
"430",23983,10
"431",23990,8
"432",23996,3
"433",23996,4
"434",23996,5
"435",24003,10
"436",24017,10
"437",24017,9
"438",24018,1
"439",24027,5
"440",24030,10
"441",24036,3
"442",24037,2
"443",24037,3
"444",24043,5
"445",24043,4
"446",24053,6
"447",24055,4
"448",24055,3
"449",24056,10
"450",24058,9
"451",24058,10
"452",24059,1
"453",24059,2
"454",24066,5
"455",24072,3
"456",24072,4
"457",24075,6
"458",24079,7
"459",24084,10
"460",24086,6
"461",24086,5
"462",24089,10
"463",24096,9
"464",24098,3
"465",24098,2
"466",24098,4
"467",24100,8
"468",24101,8
"469",24101,9
"470",24106,3
"471",24112,7
"472",24121,10
"473",24123,8
"474",24123,9
"475",24123,7
"476",24124,3
"477",24124,2
