SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
12266.6,0,6,3,4,0.52,63.7,-0.21505,0.021055,0.395,0,2
13005.5,2,4,1,4,0.95,22.2,-0.36763,0.037585,0.81,0,2
13195,2,6,4,2,0.65,630,-0.808,0.04201,0.42,0,3
13196,2,6,4,2,0.65,630,-0.808,0.04201,0.42,0,0
13947,5,7,4,3,0.17,640,-0.322,0.01701,0.42,1,3
14065.2,0,4,3,1,0.47,16.4,-0.40932,0.05,0.59,1,2
14221,3,7,3,1,0.93,750,-0.851,0.04301,0.4,1,0
14468.6,0,5,4,3,0.89,37.5,-0.39037,0.028475,0.5,0,2
14487.6,4,7,1,4,0.18,36.2,-0.26909,0.025305,0.6,0,2
14593.2,1,7,4,4,0.33,18.1,-0.26909,0.034595,0.41,0,2
14693,1,4,1,4,0.22,37.3,-0.51923,0.043775,0.3,0,2
14709.3,3,7,2,4,0.47,41,-0.51923,0.029115,0.34,0,2
14927,3,7,1,2,0.86,20,-0.75,0.02901,0.48,1,3
15216.2,1,4,1,3,0.75,23.8,-0.24256,0.05,0.63,0,2
15287.9,2,5,2,4,0.05,44.1,-0.40553,0.05,0.33,0,2
15499.9,1,4,2,3,0.47,34.9,-0.20845,0.024015,0.67,0,2
15656.8,2,4,2,2,0.29,615.6,-0.12096,0.010265,0.555,0,2
15735.3,1,2,4,2,0.43,38.8,-0.40174,0.05,0.38,0,2
15945.4,5,7,4,2,0.2,244.2,-0.2061,0.012705,0.645,0,2
15981,0,5,1,4,0.36,10,-0.061,0.04101,0.62,0,3
15984.8,0,6,1,3,0.47,18.5,-0.31078,0.05,0.59,1,2
16047.2,1,6,2,3,0.54,25.8,-0.31078,0.025095,0.62,0,2
16098.4,3,7,1,2,0.84,28.8,-0.3411,0.05,0.48,0,2
16321.7,2,7,3,4,0.41,248.4,-0.31144,0.011035,0.495,1,2
16690.6,3,6,3,4,0.17,238.9,-0.59148,0.025925,0.325,1,2
17029,0,3,1,3,0.6,290,-0.731,0.04501,0.4,0,3
17030,0,3,1,3,0.6,290,-0.731,0.04501,0.4,0,0
18382,2,3,2,2,0.56,450,-0.294,0.04001,0.44,0,3
18383,2,3,2,2,0.56,450,-0.294,0.04001,0.44,0,0
19957,1,6,4,3,0.81,340,-0.061,0.03301,0.46,0,3
19958,1,6,4,3,0.81,340,-0.061,0.03301,0.46,0,0
20592,4,7,1,2,0.57,550,-0.886,0.02901,0.36,1,3
20593,4,7,1,2,0.57,550,-0.886,0.02901,0.36,1,0
20735,4,6,1,3,0.71,850,-0.212,0.03701,0.48,0,3
20736,4,6,1,3,0.71,850,-0.212,0.03701,0.48,0,0
20747,2,5,1,4,0.6,500,-0.888,0.02601,0.62,0,3
20825,2,7,3,2,0.73,730,-0.895,0.02301,0.6,1,3
21134,4,6,2,2,0.36,590,-0.037,0.04801,0.77,1,3
21862,3,5,1,4,0.17,790,-0.081,0.02401,0.51,1,3
21988,4,6,1,4,0.81,120,-0.187,0.03101,0.51,0,3
22054,3,5,3,2,0.95,30,-0.439,0.02101,0.6,1,3
22144,5,7,2,2,0.53,690,-0.467,0.04301,0.52,1,0
23473,2,4,2,1,0.51,850,-0.708,0.04701,0.48,0,3
23767,5,6,3,1,0.19,230,-0.1,0.04201,0.6,1,3
25754,5,7,3,4,0.8,600,-0.584,0.03901,0.63,1,3
25983,2,7,1,3,0.84,30,-0.379,0.04701,0.58,1,3
26674,5,7,1,1,0.31,480,-0.223,0.04301,0.49,0,3
27137,2,7,1,1,0.92,220,-0.229,0.00901,0.45,0,3
27442,3,7,4,2,0.27,490,-0.744,0.04401,0.39,1,0
27748,3,4,4,3,0.11,150,-0.599,0.01301,0.46,1,3
27779,1,7,2,3,0.75,450,-0.192,0.01201,0.43,0,3
28148,1,6,4,2,0.48,960,-0.28,0.03701,0.42,1,0
31421,0,4,1,3,0.12,690,-0.048,0.02301,0.51,0,3
