"","spp.name","region"
"1",448,1
"2",23463,2
"3",24325,1
"4",24746,1
"5",30320,1
"6",33124,1
"7",36458,1
"8",38992,1
"9",44613,1
"10",45943,1
"11",47852,1
"12",48132,1
"13",50269,2
"14",50710,2
"15",51805,1
"16",54259,2
"17",57107,1
"18",59117,1
"19",60381,1
"20",61899,2
"21",62416,1
"22",62697,2
"23",62912,1
"24",63473,1
"25",63751,1
"26",65889,2
"27",66942,2
"28",68046,3
"29",68206,1
"30",70201,1
"31",71002,2
"32",71140,1
"33",71666,1
"34",71684,1
"35",74066,2
"36",74070,3
"37",74148,2
"38",74280,2
"39",76396,2
"40",76795,1
"41",78452,1
"42",78612,2
"43",78619,1
"44",79587,2
"45",80043,5
"46",80522,1
"47",81027,1
"48",82098,1
"49",82440,1
"50",83213,2
"51",83579,1
"52",84075,1
"53",84428,1
"54",84504,1
"55",85013,3
"56",85129,1
"57",85813,1
"58",85825,3
"59",85935,6
"60",86033,2
"61",86153,1
"62",86378,2
"63",86382,1
"64",86551,1
"65",86732,1
"66",86874,2
"67",87893,1
"68",88280,3
"69",88566,1
"70",89189,1
"71",89239,1
"72",89311,4
"73",89687,1
"74",89706,1
"75",89961,2
"76",90127,1
"77",90154,6
"78",90366,5
"79",90423,1
"80",90609,2
"81",90818,6
"82",90968,2
"83",91359,2
"84",91443,1
"85",91531,1
"86",91594,4
"87",91780,6
"88",91862,4
"89",91914,2
"90",92205,1
"91",92227,3
"92",92408,2
"93",92409,1
"94",92560,2
"95",92756,2
"96",92767,3
"97",93000,2
"98",93076,3
"99",93136,1
"100",93165,3
"101",93177,3
"102",93583,1
"103",93704,4
"104",93709,1
"105",93735,2
"106",93767,1
"107",93898,7
"108",93923,1
"109",93935,1
"110",94284,4
"111",94324,3
"112",94914,8
"113",95029,5
"114",95200,7
"115",95259,3
"116",95451,5
"117",95567,1
"118",95587,2
"119",95729,3
"120",95780,1
"121",95798,2
"122",95983,5
"123",96437,2
"124",96552,2
"125",96626,2
"126",96665,3
"127",96673,4
"128",96903,1
"129",97357,5
"130",97421,1
"131",97686,3
"132",97783,6
"133",97792,1
"134",97867,2
"135",97868,3
"136",97931,2
"137",97982,1
"138",98283,6
"139",98323,2
"140",98349,2
"141",98387,1
"142",98496,4
"143",98839,3
"144",98983,2
"145",98991,6
"146",99084,1
"147",99122,1
"148",99144,3
"149",99256,3
"150",99401,3
"151",99403,1
"152",99409,2
"153",99512,2
"154",99620,2
"155",99667,1
"156",99724,1
"157",99743,4
"158",99751,2
"159",99849,2
"160",99876,5
"161",99962,3
