SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
6964,0,1,3,3,0.76,930,-0.322,0.02901,0.36,0,3
9556,2,5,3,4,0.97,320,-0.493,0.04901,0.71,0,3
9738,2,6,4,4,0.34,900,-0.148,0.02801,0.56,0,3
10018,0,3,2,1,0.93,440,-0.664,0.04701,0.59,0,3
10940,3,5,4,1,0.42,350,-0.374,0.04301,0.47,0,3
11320,0,1,3,2,0.95,40,-0.49,0.03901,0.36,1,0
13861.2,1,2,4,4,0.66,112,-0.7134,0.018445,0.255,0,2
14020.9,1,6,2,3,0.29,89.9,-0.0555,0.019165,0.66,0,2
14189,4,4,4,2,0.33,550,-0.609,0.03401,0.37,0,3
14190,4,4,4,2,0.33,550,-0.609,0.03401,0.37,0,0
14315,4,7,1,3,0.45,118.1,-0.54735,0.016925,0.325,0,2
14334.3,3,6,1,4,0.09,74.7,-0.43665,0.021185,0.375,0,2
14733.4,2,3,4,4,0.61,133.8,-0.5781,0.031415,0.225,1,2
15119,3,5,2,4,0.89,77.1,-0.14958,0.028375,0.55,0,2
15995.5,0,2,4,2,0.49,110.7,-0.7872,0.014415,0.175,1,2
16031.7,2,5,1,2,0.94,30,-0.15936,0.035825,0.34,0,2
16162.3,0,5,4,4,0.75,109.2,-0.71955,0.026545,0.465,1,2
16331.9,2,3,3,1,0.67,85.8,-0.3936,0.033485,0.375,0,2
16365,0,7,2,3,0.82,87.8,-0.36285,0.030685,0.255,0,2
16468.9,0,6,2,4,0.9,134.8,-0.59655,0.022865,0.445,0,2
16558.9,4,3,4,3,0.07,72.4,-0.32595,0.014565,0.185,0,2
16750.6,2,5,4,2,0.15,143.3,-0.6765,0.029575,0.435,1,2
16772,0,5,3,4,0.17,380,-0.516,0.03401,0.52,1,3
16789,0,7,1,4,0.86,220,-0.784,0.04001,0.62,1,3
16987,3,4,2,4,0.72,117.8,-0.64375,0.035765,0.44,1,2
17140,0,7,2,3,0.37,850,-0.054,0.03801,0.6,1,3
17228.4,3,4,4,2,0.63,98.6,-0.70577,0.021745,0.545,1,2
17470.8,4,5,1,1,0.83,186,-0.53125,0.031525,0.75,0,2
17520.7,2,3,4,3,0.3,151.3,-0.375,0.019095,0.51,0,2
17716.3,0,5,2,4,0.08,248.7,-0.69784,0.024915,0.655,0,2
18247,1,3,4,4,0.89,770,-0.918,0.04201,0.36,1,0
18279.7,2,6,4,4,0.31,152.9,-0.40625,0.021295,0.5,0,2
18438,3,3,2,4,0.21,520.3,-0.19227,0.012265,0.405,1,2
20028,3,2,1,4,0.61,340,-0.94,0.00701,0.39,0,3
20478,0,4,4,3,0.03,660,-0.073,0.04301,0.48,1,3
20479,0,4,4,3,0.03,660,-0.073,0.04301,0.48,1,0
20502,2,5,1,1,0.73,630,-0.992,0.03701,0.43,1,0
20756,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,3
20757,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,0
20993,1,2,2,3,0.33,170,-0.75,0.04101,0.48,1,3
20994,1,2,2,3,0.33,170,-0.75,0.04101,0.48,1,0
21850,5,6,3,4,0.01,800,-0.599,0.01901,0.56,0,3
22213,1,4,4,3,0.87,90,-0.075,0.03501,0.56,1,3
22795,5,5,2,4,0.04,600,-0.234,0.02201,0.41,0,3
22796,5,5,2,4,0.04,600,-0.234,0.02201,0.41,0,0
23464,3,5,1,1,0.94,420,-0.241,0.03701,0.56,1,3
24976,5,5,3,3,0.7,280,-0.241,0.04901,0.67,0,3
25531,5,6,2,3,0.24,70,-0.277,0.02501,0.42,0,3
25755,2,5,4,4,0.81,690,-0.515,0.04901,0.73,1,3
27454,1,3,3,3,1,120,-0.615,0.02301,0.35,0,3
27455,1,3,3,3,1,120,-0.615,0.02301,0.35,0,0
28058,0,2,4,1,0.15,290,-0.216,0.03701,0.42,0,3
29300,4,5,1,3,0.14,30,-0.192,0.03101,0.6,0,3
29399,6,7,2,3,0.23,950,-0.157,0.02201,0.46,1,3
29431,2,4,3,2,0.62,320,-0.675,0.04201,0.76,1,3
29671,2,6,3,2,0.6,170,-0.793,0.04301,0.65,1,3
29702,7,6,4,2,0.7,610,-0.516,0.00601,0.45,1,3
30506,1,3,2,1,0.27,510,-0.377,0.02401,0.37,0,3
30563,5,5,3,3,0.47,790,-0.06,0.03701,0.56,0,3
31513,5,6,3,3,0.87,130,-0.625,0.02601,0.6,1,3
31751,3,5,1,3,0.29,970,-0.536,0.02001,0.67,0,3
