"","spp.name","region"
"1",14571,10
"2",17629,10
"3",17629,9
"4",18175,8
"5",18175,7
"6",18887,10
"7",18887,9
"8",19088,10
"9",20105,8
"10",20234,9
"11",20234,10
"12",20280,10
"13",20321,7
"14",20321,8
"15",20545,9
"16",20545,10
"17",20581,8
"18",20659,8
"19",20659,9
"20",20719,5
"21",20742,7
"22",20742,8
"23",20819,10
"24",20891,9
"25",20943,9
"26",21037,10
"27",21038,8
"28",21038,9
"29",21096,7
"30",21096,8
"31",21121,6
"32",21121,7
"33",21147,7
"34",21147,8
"35",21148,6
"36",21148,7
"37",21251,10
"38",21280,10
"39",21280,9
"40",21382,7
"41",21396,9
"42",21396,8
"43",21404,8
"44",21420,7
"45",21470,8
"46",21470,7
"47",21513,7
"48",21513,6
"49",21586,10
"50",21596,10
"51",21596,9
"52",21719,10
"53",21816,10
"54",21852,10
"55",21876,10
"56",21881,7
"57",21881,6
"58",21928,10
"59",21937,10
"60",21954,10
"61",21993,10
"62",22016,9
"63",22016,8
"64",22072,6
"65",22072,7
"66",22125,8
"67",22125,9
"68",22138,6
"69",22138,7
"70",22176,6
"71",22209,5
"72",22209,4
"73",22244,6
"74",22244,7
"75",22266,10
"76",22266,9
"77",22274,7
"78",22274,6
"79",22284,9
"80",22284,10
"81",22370,9
"82",22370,10
"83",22421,10
"84",22422,10
"85",22438,9
"86",22438,8
"87",22444,9
"88",22444,8
"89",22450,10
"90",22463,10
"91",22468,10
"92",22482,9
"93",22497,8
"94",22503,9
"95",22550,7
"96",22550,8
"97",22575,10
"98",22575,9
"99",22619,8
"100",22620,6
"101",22620,5
"102",22653,8
"103",22653,7
"104",22687,8
"105",22687,9
"106",22707,10
"107",22725,4
"108",22725,5
"109",22802,10
"110",22827,8
"111",22827,7
"112",22843,6
"113",22843,7
"114",22878,10
"115",22881,9
"116",22881,8
"117",22885,10
"118",22886,10
"119",22893,8
"120",22901,9
"121",22905,6
"122",22920,9
"123",22920,10
"124",22925,7
"125",22925,8
"126",22933,6
"127",22933,5
"128",22933,4
"129",22975,8
"130",22975,7
"131",22982,5
"132",23042,6
"133",23042,7
"134",23050,9
"135",23056,4
"136",23056,5
"137",23060,9
"138",23060,8
"139",23106,6
"140",23106,7
"141",23118,6
"142",23123,9
"143",23123,8
"144",23134,8
"145",23134,7
"146",23157,8
"147",23157,9
"148",23190,7
"149",23195,10
"150",23198,7
"151",23235,10
"152",23251,5
"153",23251,6
"154",23253,9
"155",23253,10
"156",23259,10
"157",23267,4
"158",23267,5
"159",23292,10
"160",23311,4
"161",23311,5
"162",23324,8
"163",23324,9
"164",23333,5
"165",23338,6
"166",23338,5
"167",23343,10
"168",23361,8
"169",23361,7
"170",23406,10
"171",23419,4
"172",23419,5
"173",23435,9
"174",23441,4
"175",23441,3
"176",23458,8
"177",23458,9
"178",23471,10
"179",23473,7
"180",23473,6
"181",23474,10
"182",23474,9
"183",23480,5
"184",23481,6
"185",23481,7
"186",23487,2
"187",23487,3
"188",23505,10
"189",23505,9
"190",23509,9
"191",23509,8
"192",23513,7
"193",23518,9
"194",23525,7
"195",23525,6
"196",23533,5
"197",23533,6
"198",23548,8
"199",23548,7
"200",23551,10
"201",23551,9
"202",23559,2
"203",23559,3
"204",23567,6
"205",23568,6
"206",23568,5
"207",23571,10
"208",23574,9
"209",23581,6
"210",23581,7
"211",23589,10
"212",23590,6
"213",23590,7
"214",23611,8
"215",23611,9
"216",23615,10
"217",23619,5
"218",23619,6
"219",23622,8
"220",23624,5
"221",23624,6
"222",23637,7
"223",23637,8
"224",23640,10
"225",23658,10
"226",23670,8
"227",23688,8
"228",23701,9
"229",23701,10
"230",23705,6
"231",23714,5
"232",23714,4
"233",23714,3
"234",23715,3
"235",23723,8
"236",23723,7
"237",23748,5
"238",23748,6
"239",23756,3
"240",23756,4
"241",23764,6
"242",23764,5
"243",23766,10
"244",23768,10
"245",23777,8
"246",23777,9
"247",23788,10
"248",23794,8
"249",23794,9
"250",23795,8
"251",23795,7
"252",23796,8
"253",23799,4
"254",23799,5
"255",23812,10
"256",23813,7
"257",23813,6
"258",23813,8
"259",23815,7
"260",23815,8
"261",23817,9
"262",23829,10
"263",23833,8
"264",23833,7
"265",23851,8
"266",23851,9
"267",23868,2
"268",23876,9
"269",23883,4
"270",23883,3
"271",23885,8
"272",23886,8
"273",23886,7
"274",23896,8
"275",23911,5
"276",23911,4
"277",23921,10
"278",23942,10
"279",23943,10
"280",23946,10
"281",23947,9
"282",23949,4
"283",23966,9
"284",23977,3
"285",23977,4
"286",23979,6
"287",23979,5
"288",23981,5
"289",23987,6
"290",23989,3
"291",24000,9
"292",24000,10
"293",24009,7
"294",24009,5
"295",24009,6
"296",24017,10
