"","spp.name","region"
"1",12571,10
"2",12571,9
"3",15568,10
"4",17101,10
"5",18553,9
"6",18553,8
"7",18890,10
"8",18973,5
"9",19292,10
"10",19422,10
"11",19695,9
"12",19695,8
"13",19801,10
"14",20206,10
"15",20432,10
"16",20469,8
"17",20469,9
"18",20653,10
"19",20699,9
"20",20735,8
"21",20796,10
"22",20860,8
"23",20860,9
"24",21063,7
"25",21107,8
"26",21107,9
"27",21299,10
"28",21301,9
"29",21301,8
"30",21311,10
"31",21338,9
"32",21338,8
"33",21391,9
"34",21391,8
"35",21399,6
"36",21404,4
"37",21404,5
"38",21505,10
"39",21571,9
"40",21599,10
"41",21650,6
"42",21650,7
"43",21672,8
"44",21672,7
"45",21795,10
"46",21822,10
"47",21860,10
"48",21963,9
"49",22011,5
"50",22011,6
"51",22017,6
"52",22017,7
"53",22035,8
"54",22035,7
"55",22087,10
"56",22104,10
"57",22114,10
"58",22134,5
"59",22134,4
"60",22143,10
"61",22155,10
"62",22167,4
"63",22167,5
"64",22181,8
"65",22181,7
"66",22191,8
"67",22191,7
"68",22192,10
"69",22245,9
"70",22245,10
"71",22271,8
"72",22271,7
"73",22285,7
"74",22285,8
"75",22291,10
"76",22341,6
"77",22341,5
"78",22345,10
"79",22351,5
"80",22374,5
"81",22374,6
"82",22381,9
"83",22381,8
"84",22393,10
"85",22403,9
"86",22406,7
"87",22408,9
"88",22408,8
"89",22458,9
"90",22458,8
"91",22461,9
"92",22461,8
"93",22463,9
"94",22491,9
"95",22491,8
"96",22503,10
"97",22524,10
"98",22532,10
"99",22545,9
"100",22557,10
"101",22557,9
"102",22590,6
"103",22590,5
"104",22593,9
"105",22593,10
"106",22604,9
"107",22604,8
"108",22632,10
"109",22635,4
"110",22674,6
"111",22674,5
"112",22679,10
"113",22679,9
"114",22710,10
"115",22744,6
"116",22744,7
"117",22748,5
"118",22748,4
"119",22780,4
"120",22780,3
"121",22784,8
"122",22786,7
"123",22841,10
"124",22841,9
"125",22855,8
"126",22858,7
"127",22871,10
"128",22897,10
"129",22914,5
"130",22914,6
"131",22921,5
"132",22962,7
"133",22972,10
"134",22975,7
"135",22975,6
"136",22987,8
"137",22997,9
"138",22997,8
"139",22999,6
"140",23001,10
"141",23013,9
"142",23017,9
"143",23017,8
"144",23036,9
"145",23036,8
"146",23043,10
"147",23046,8
"148",23061,9
"149",23074,7
"150",23074,8
"151",23084,8
"152",23084,7
"153",23091,10
"154",23101,10
"155",23123,10
"156",23136,4
"157",23136,5
"158",23151,9
"159",23151,8
"160",23175,9
"161",23187,5
"162",23187,4
"163",23193,8
"164",23193,9
"165",23217,9
"166",23233,6
"167",23233,7
"168",23253,6
"169",23253,5
"170",23266,9
"171",23266,10
"172",23275,6
"173",23275,5
"174",23285,9
"175",23314,10
"176",23342,9
"177",23362,7
"178",23373,10
"179",23373,9
"180",23399,7
"181",23399,6
"182",23416,8
"183",23436,7
"184",23437,9
"185",23437,8
"186",23443,7
"187",23450,10
"188",23451,7
"189",23451,8
"190",23458,4
"191",23458,5
"192",23464,10
"193",23469,9
"194",23471,8
"195",23475,10
"196",23550,7
"197",23550,8
"198",23570,4
"199",23570,5
"200",23575,6
"201",23575,5
"202",23585,9
"203",23602,9
"204",23602,10
"205",23604,9
"206",23604,10
"207",23607,8
"208",23607,7
"209",23616,6
"210",23622,4
"211",23622,3
"212",23626,6
"213",23626,8
"214",23626,7
"215",23650,8
"216",23656,2
"217",23656,4
"218",23656,3
"219",23675,7
"220",23675,6
"221",23682,9
"222",23682,8
"223",23693,9
"224",23696,10
"225",23737,7
"226",23737,8
"227",23742,5
"228",23742,6
"229",23742,7
"230",23747,10
"231",23747,9
"232",23754,4
"233",23756,9
"234",23761,9
"235",23761,8
"236",23771,6
"237",23771,5
"238",23779,8
"239",23782,4
"240",23782,5
"241",23787,9
"242",23787,8
"243",23790,6
"244",23790,7
"245",23796,9
"246",23796,8
"247",23799,8
"248",23799,9
"249",23803,9
"250",23816,2
"251",23816,3
"252",23829,9
"253",23829,10
"254",23838,10
"255",23842,6
"256",23843,8
"257",23843,9
"258",23848,10
"259",23851,9
"260",23858,2
"261",23858,1
"262",23870,6
"263",23870,5
"264",23872,10
"265",23876,9
"266",23876,10
"267",23877,10
"268",23896,8
"269",23915,5
"270",23915,3
"271",23915,4
"272",23920,8
"273",23925,6
"274",23939,10
"275",23939,9
"276",23942,7
"277",23951,7
"278",23951,8
"279",23965,8
"280",23965,7
"281",23975,9
"282",23987,5
"283",23987,6
"284",23990,7
"285",23990,6
"286",23994,6
"287",24008,6
"288",24008,7
"289",24011,9
"290",24011,8
"291",24016,10
"292",24021,3
"293",24025,9
"294",24025,8
"295",24029,5
"296",24036,7
"297",24041,6
"298",24068,10
"299",24084,9
"300",24092,10
"301",24096,5
"302",24096,4
"303",24100,10
"304",24100,9
"305",24102,5
"306",24102,6
"307",24107,10
"308",24117,8
"309",24117,9
"310",24118,10
"311",24121,7
"312",24128,10
"313",24129,4
"314",24139,8
"315",24140,10
"316",24143,1
"317",24144,9
"318",24146,5
"319",24146,4
"320",24172,10
"321",24172,9
"322",24177,7
"323",24184,4
"324",24189,6
"325",24189,5
"326",24201,5
"327",24203,4
"328",24213,9
"329",24221,10
"330",24222,9
"331",24222,8
"332",24224,9
"333",24230,10
"334",24234,10
"335",24254,7
"336",24255,4
"337",24255,3
"338",24260,3
"339",24260,4
"340",24271,8
"341",24271,9
"342",24278,9
"343",24278,10
"344",24289,6
"345",24293,5
"346",24293,4
"347",24302,5
"348",24302,4
"349",24306,10
"350",24309,10
"351",24309,9
"352",24313,8
"353",24315,10
"354",24319,7
"355",24319,6
"356",24320,10
"357",24325,8
"358",24328,4
"359",24328,5
"360",24333,10
"361",24333,9
"362",24335,9
"363",24338,10
"364",24346,8
"365",24346,7
"366",24347,1
"367",24355,9
"368",24360,6
"369",24360,7
"370",24370,6
"371",24370,5
"372",24378,5
"373",24378,6
"374",24387,2
"375",24389,3
"376",24389,2
"377",24395,7
"378",24395,8
"379",24400,3
"380",24402,10
"381",24402,9
"382",24413,4
"383",24413,5
"384",24424,10
"385",24426,10
"386",24429,5
"387",24429,6
"388",24431,1
"389",24431,2
"390",24433,7
"391",24433,8
"392",24434,7
"393",24436,10
"394",24442,2
"395",24442,3
"396",24445,6
"397",24452,5
"398",24460,9
"399",24460,10
"400",24467,10
"401",24468,9
"402",24470,7
"403",24470,8
"404",24471,10
"405",24474,5
"406",24479,8
"407",24484,8
"408",24484,9
"409",24489,10
"410",24495,5
"411",24496,4
"412",24496,5
"413",24500,9
"414",24500,10
"415",24512,4
"416",24512,5
"417",24513,9
"418",24514,7
