SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
9098.7,1,5,2,2,0.65,34.7,-0.74789,0.046665,0.28,0,2
9743.9,2,7,2,3,0.66,35.3,-0.44455,0.041565,0.42,0,2
10618,1,6,4,1,0.49,680,-0.763,0.01001,0.4,0,3
11862,0,4,3,4,0.63,240,-0.355,0.03401,0.43,1,0
12555,1,7,4,4,0.78,140,-0.505,0.01701,0.5,0,3
14061.8,0,2,1,1,0.87,225.3,-0.62396,0.022845,0.455,0,2
14636,3,6,1,1,0.59,490,-0.149,0.04001,0.69,0,3
15094,1,7,1,3,0.32,160,-0.407,0.02601,0.49,1,3
15230.8,2,4,2,4,0.78,333.5,-0.01001,0.048555,0.53,1,2
15443.7,2,5,4,3,0.8,215.6,-0.78867,0.029375,0.35,0,2
15523,2,6,2,2,0.95,30,-0.523,0.03601,0.5,0,3
15620,4,5,4,4,0.8,810,-0.814,0.04301,0.36,1,0
16241.7,5,7,4,2,0.98,378.4,-0.68497,0.018085,0.635,0,2
16902.6,1,3,4,2,0.67,215.2,-0.27303,0.014025,0.705,1,2
17605,3,6,1,1,0.92,180,-0.683,0.03601,0.56,0,3
17674,0,3,1,3,0.89,850,-0.103,0.00701,0.38,1,3
17703,1,7,1,2,0.8,180,-0.047,0.04001,0.71,1,3
18118,3,3,2,3,0.67,870,-0.657,0.03701,0.53,0,3
18261,1,3,3,3,0.33,200,-0.244,0.04301,0.71,0,3
18864,3,3,2,1,0.33,670,-0.299,0.02901,0.57,0,3
19159,6,6,1,2,0.01,420,-0.021,0.02401,0.52,0,3
19754,0,7,4,4,0.68,260,-0.776,0.00501,0.44,0,3
19945,3,6,1,3,0.53,950,-0.234,0.01501,0.48,0,3
20137,2,4,3,4,0.83,470,-0.198,0.00801,0.38,1,3
20143,0,7,4,3,0.74,880,-0.746,0.04601,0.48,0,3
20144,0,7,4,3,0.74,880,-0.746,0.04601,0.48,0,0
21605,0,2,1,4,0.11,40,-0.993,0.04401,0.63,0,3
21627,2,4,2,1,0.83,250,-0.106,0.04401,0.75,0,3
21687,2,3,4,4,0.2,620,-0.186,0.01501,0.56,1,3
23309,7,7,3,3,0.81,350,-0.938,0.01801,0.44,1,3
23310,7,7,3,3,0.81,350,-0.938,0.01801,0.44,1,0
23318,2,7,3,3,0.82,490,-0.903,0.04101,0.35,1,0
23929,3,4,2,2,0.83,940,-0.249,0.04401,0.69,1,3
24210,2,5,1,2,0.74,760,-0.717,0.03301,0.68,0,3
24649,1,6,3,4,0.61,650,-0.011,0.03401,0.54,0,3
25051,5,5,2,3,0.96,920,-0.919,0.01501,0.56,0,3
25206,2,3,3,2,0.3,410,-0.783,0.01001,0.53,1,3
25353,6,6,1,1,0.94,460,-0.239,0.04101,0.54,0,3
25994,3,7,4,4,0.46,160,-0.621,0.02801,0.64,1,3
26057,5,6,4,2,0.66,830,-0.544,0.01701,0.36,0,3
27194,0,7,3,2,0.09,360,-0.821,0.03001,0.49,0,3
27195,0,7,3,2,0.09,360,-0.821,0.03001,0.49,0,0
27435,1,6,2,3,0.76,330,-0.479,0.02201,0.51,0,3
28508,0,1,3,4,0.9,150,-0.273,0.04801,0.61,1,3
29334,4,4,4,2,0.76,300,-0.14,0.03701,0.37,0,3
29335,4,4,4,2,0.76,300,-0.14,0.03701,0.37,0,0
30012,6,7,4,4,0.66,530,-0.268,0.01501,0.5,1,3
30577,2,7,4,3,0.13,240,-0.277,0.04801,0.7,0,3
31511,6,7,4,2,0.17,210,-0.738,0.04901,0.39,1,0
