SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
336,1,5,1,4,0.65,280,-0.833,0.02301,0.51,0,3
2007,2,4,1,3,0.51,980,-0.303,0.04501,0.61,1,3
2411,0,2,2,4,0.73,320,-0.681,0.03301,0.4,1,3
3157,2,6,2,3,0.73,400,-0.697,0.01601,0.44,0,3
3159,2,3,2,3,0.88,520,-0.97,0.02501,0.41,0,3
3160,2,3,2,3,0.88,520,-0.97,0.02501,0.41,0,0
4530,1,6,3,4,0.3,600,-0.165,0.04701,0.42,0,3
4531,1,6,3,4,0.3,600,-0.165,0.04701,0.42,0,0
5792,4,5,1,4,0.82,510,-0.191,0.03401,0.71,0,3
5915,1,6,4,4,0.84,700,-0.518,0.04801,0.82,0,3
7998.05,5,5,4,2,0.34,199,-0.530533,0.0204175,0.2525,0,2
8418.6,0,4,2,1,0.17,86,-0.13156,0.044575,0.235,0,2
8568,0,4,2,3,0.48,190,-0.647,0.02001,0.53,1,3
9257.05,2,7,3,4,0.49,486,-0.617674,0.0280775,0.365,0,2
10313,1,1,3,3,0.27,480,-0.747,0.04501,0.38,0,3
11546.8,2,2,2,4,0.69,651.95,-0.715142,0.0322675,0.42,0,2
11689.4,5,5,3,4,0.48,22.2,-0.29559,0.020305,0.55,0,2
11976.8,3,5,1,4,0.58,41.3,-0.71142,0.043625,0.46,1,2
12318.8,4,6,3,4,0.11,285.1,-0.6363,0.047705,0.555,0,2
12798.8,1,4,2,1,0.74,204.5,-0.74942,0.026835,0.345,0,2
12913,3,6,3,2,0.48,550,-0.113,0.02701,0.44,0,3
12975.1,2,4,3,4,0.37,217.2,-0.79184,0.035735,0.385,0,2
13375.4,1,5,4,2,0.13,436.9,-0.37471,0.037285,0.285,1,2
13560.8,1,3,4,3,0.36,439.2,-0.9898,0.039705,0.525,0,2
14063,0,6,2,2,0.13,42.3,-0.53106,0.018215,0.24,1,2
14272,2,7,4,1,0.98,940,-0.044,0.03201,0.39,1,0
14592.8,0,4,1,2,0.69,351.1,-0.54439,0.041335,0.335,1,2
14609.5,0,4,4,4,0.53,981.4,-0.2457,0.049335,0.38,0,2
15125,1,7,1,2,0.26,880,-0.869,0.01801,0.43,0,3
15126,1,7,1,2,0.26,880,-0.869,0.01801,0.43,0,0
15244,2,2,2,4,0.85,480,-0.399,0.02301,0.4,0,3
15348,1,4,2,4,0.53,99.3,-1.22624,0.020435,0.9,1,2
15602,5,6,1,4,0.75,60,-0.092,0.03901,0.45,1,3
15706,3,6,2,4,0.14,820,-0.645,0.04301,0.55,1,3
15902,0,2,4,4,0.7,560,-0.103,0.04801,0.58,1,3
16355,0,5,1,2,0.54,10,-0.187,0.02101,0.39,0,3
16476,6,6,3,4,0.73,730,-0.988,0.02901,0.43,1,3
16520,3,7,2,4,0.08,552.2,-0.38186,0.041665,0.24,0,2
16616.1,1,3,2,4,0.94,93.4,-1.1496,0.05,0.5,1,2
16689.1,2,7,1,4,0.5,398.8,-0.89518,0.034895,0.37,1,2
17005,1,4,1,3,0.23,10,-0.944,0.03001,0.43,1,3
17188,4,7,4,4,0.5,510,-0.068,0.04901,0.57,1,3
17903,2,3,3,1,0.75,930,-0.293,0.01301,0.53,0,3
17905.4,2,4,2,3,0.77,464.7,-0.52584,0.024075,0.3,0,2
18069,1,4,1,2,0.98,650,-0.868,0.03801,0.62,1,3
18138,0,2,2,4,0.32,460,-0.474,0.02701,0.45,0,3
19645,5,5,1,1,0.69,780,-0.775,0.03301,0.42,1,3
19859,3,6,3,1,0.24,350,-0.057,0.03601,0.38,0,3
19860,3,6,3,1,0.24,350,-0.057,0.03601,0.38,0,0
19987,3,4,3,1,0.61,90,-0.359,0.04801,0.36,1,3
19988,3,4,3,1,0.61,90,-0.359,0.04801,0.36,1,0
20445,5,7,2,2,0.16,960,-0.996,0.01901,0.43,0,3
20706,0,6,4,3,0.45,110,-0.96,0.04301,0.68,0,3
22007,1,2,4,2,0.47,270,-0.596,0.02801,0.53,0,3
22428,5,7,3,1,0.2,40,-0.501,0.03201,0.4,1,3
23047,2,2,1,2,0.89,340,-0.095,0.04401,0.35,0,3
23750,5,6,1,3,0.56,260,-0.491,0.02801,0.44,0,3
24205,1,7,4,3,0.99,360,-0.707,0.03401,0.41,1,3
24646,3,3,4,3,0.22,480,-0.581,0.02501,0.48,1,3
24895,0,5,1,4,0.16,430,-0.263,0.04001,0.6,0,3
25386,0,4,4,4,0.21,900,-0.455,0.04801,0.4,1,3
25387,0,4,4,4,0.21,900,-0.455,0.04801,0.4,1,0
27550,7,6,4,3,0.1,600,-0.421,0.04901,0.55,1,3
28032,2,6,1,4,0.61,160,-0.958,0.03901,0.62,1,3
28537,3,7,2,3,0.49,440,-0.633,0.04201,0.61,1,3
29235,7,7,2,3,0.78,380,-0.177,0.03101,0.38,1,0
29342,2,5,2,2,0.36,970,-0.404,0.02401,0.46,0,3
29659,4,5,3,4,0.19,740,-0.43,0.03201,0.5,0,3
29994,3,7,1,2,0.15,210,-0.119,0.01301,0.35,0,3
30584,0,5,3,3,0.16,870,-0.497,0.04401,0.67,1,3
30778,5,5,4,1,0.84,590,-0.969,0.04201,0.48,0,3
30836,5,5,2,4,0.38,980,-0.801,0.04001,0.5,1,3
30837,5,5,2,4,0.38,980,-0.801,0.04001,0.5,1,0
31507,5,7,2,2,0.98,710,-0.307,0.03401,0.67,1,3
31738,2,3,4,3,0.77,420,-0.626,0.02901,0.42,0,3
