"","spp.name","region"
"1",15349,10
"2",16400,10
"3",16547,8
"4",16547,9
"5",17585,10
"6",17960,8
"7",17960,9
"8",18815,10
"9",18815,9
"10",18941,7
"11",19088,9
"12",19219,10
"13",19454,8
"14",19708,8
"15",19708,7
"16",19741,7
"17",19741,8
"18",19885,10
"19",19936,10
"20",20046,4
"21",20046,5
"22",20158,7
"23",20158,6
"24",20179,10
"25",20233,5
"26",20263,9
"27",20372,5
"28",20372,4
"29",20465,10
"30",20465,9
"31",20864,10
"32",20867,5
"33",20931,7
"34",20931,8
"35",20945,6
"36",21051,7
"37",21051,8
"38",21053,7
"39",21053,6
"40",21099,10
"41",21118,10
"42",21228,10
"43",21304,10
"44",21353,5
"45",21353,4
"46",21401,9
"47",21401,8
"48",21491,8
"49",21491,7
"50",21583,10
"51",21588,10
"52",21619,10
"53",21664,9
"54",21697,7
"55",21697,8
"56",21737,9
"57",21741,7
"58",21741,6
"59",21755,10
"60",21853,10
"61",21853,9
"62",21887,10
"63",21913,9
"64",21937,9
"65",21937,8
"66",21957,4
"67",21987,10
"68",21990,5
"69",21990,6
"70",22025,5
"71",22025,6
"72",22073,6
"73",22073,5
"74",22083,6
"75",22089,10
"76",22104,10
"77",22139,10
"78",22156,10
"79",22161,10
"80",22211,5
"81",22266,10
"82",22290,8
"83",22316,10
"84",22338,10
"85",22351,8
"86",22351,7
"87",22377,3
"88",22429,9
"89",22429,10
"90",22431,10
"91",22474,6
"92",22474,7
"93",22485,7
"94",22485,8
"95",22548,6
"96",22548,7
"97",22548,8
"98",22579,9
"99",22579,8
"100",22604,8
"101",22604,9
"102",22618,7
"103",22618,8
"104",22634,9
"105",22634,8
"106",22648,9
"107",22654,10
"108",22657,7
"109",22657,8
"110",22657,9
"111",22674,10
"112",22713,10
"113",22727,6
"114",22727,7
"115",22749,9
"116",22757,9
"117",22757,10
"118",22759,10
"119",22759,9
"120",22815,7
"121",22830,4
"122",22836,10
"123",22860,7
"124",22860,6
"125",22867,10
"126",22880,5
"127",22880,4
"128",22885,9
"129",22886,10
"130",22886,9
"131",22919,9
"132",22919,10
"133",22929,8
"134",22929,7
"135",22930,7
"136",22930,8
"137",22941,10
"138",22941,9
"139",22959,10
"140",22959,9
"141",22981,6
"142",22986,8
"143",22986,9
"144",23018,9
"145",23018,8
"146",23021,7
"147",23023,9
"148",23023,10
"149",23044,10
"150",23049,8
"151",23049,7
"152",23053,10
"153",23062,4
"154",23062,5
"155",23069,5
"156",23069,6
"157",23071,6
"158",23071,7
"159",23072,9
"160",23072,8
"161",23116,8
"162",23116,7
"163",23146,6
"164",23146,7
"165",23157,10
"166",23175,10
"167",23178,7
"168",23182,9
"169",23182,10
"170",23185,10
"171",23203,8
"172",23203,7
"173",23207,10
"174",23224,8
"175",23240,10
"176",23246,10
"177",23258,10
"178",23259,8
"179",23277,6
