Sp49	Sp55	Sp61	Sp62	Sp63	Sp69	Sp70	Sp73	Sp74	Sp77	Sp82	Sp83	Sp84	Sp85	Sp86	Sp87	Sp89	Sp90	Sp91	Sp92	Sp93
1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1
1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1
1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0
1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0
1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1
0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0
1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0
1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1
0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0
1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0
1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0
1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	1
1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0
1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1
0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0
1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0
1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1
1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0
0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1
1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0
0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0
1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0
1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1
1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1
0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0
0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1
0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1
1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0
1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1
1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0
0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0
